Match_id,Player_id,Player_name,Hero,Position,Side,Kills,Deaths,Assists,LH,GPM,SecondsOfEnemyStunt,AlliedHeal,Won,Team_id,Team_name,Duration,Date,League_id,League_name
1385808125,98878010,LGD.Yao,Batrider,Middle,Radiant,2,3,20,92,321,0,0.0,True,15,LGD-GAMING,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,108382060,LGD.Sylar,Morphling,Bottom (Safe),Radiant,16,0,9,214,668,0,0.0,True,15,LGD-GAMING,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,89407113,LGD.X!!,Rubick,Middle,Radiant,3,3,19,62,340,0,0.0,True,15,LGD-GAMING,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,91698091,rOtk,Phoenix,Bottom (Off),Dire,0,8,2,46,246,0,161.0,False,4,EHOME,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,89423756,LaNm,Shadow Shaman,Middle,Dire,2,10,5,59,215,0,0.0,False,4,EHOME,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,139280377,Lv.YANG,Luna,Top (Safe),Dire,2,4,2,205,386,0,0.0,False,4,EHOME,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,111189717,Lv.Inflame,Shadow Fiend,Middle,Dire,3,5,1,184,424,0,229.0,False,4,EHOME,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,114239371,Lv.ddc,Vengeful Spirit,Dire Jungle,Dire,1,8,5,16,229,0,0.0,False,4,EHOME,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385942777,98887913,xiao8,Lina,Radiant Jungle,Radiant,2,0,5,25,268,0,0.0,True,15,LGD-GAMING,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,98878010,LGD.Yao,Brewmaster,Top (Off),Radiant,0,2,2,18,272,0,0.0,True,15,LGD-GAMING,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,106863163,sqm,Viper,Middle,Radiant,7,0,7,73,557,0,655.0,True,15,LGD-GAMING,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,108382060,LGD.Sylar,Tiny,Bottom (Safe),Radiant,2,1,7,83,450,0,0.0,True,15,LGD-GAMING,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,89407113,LGD.X!!,Io,Radiant Jungle,Radiant,6,0,9,21,378,0,2800.0,True,15,LGD-GAMING,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,91698091,rOtk,Tidehunter,Middle,Dire,0,5,0,16,175,0,0.0,False,4,EHOME,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,89423756,LaNm,Lion,Middle,Dire,0,2,1,18,161,0,0.0,False,4,EHOME,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,111189717,Lv.Inflame,Shadow Fiend,Top (Safe),Dire,1,3,2,77,402,0,426.0,False,4,EHOME,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,114239371,Lv.ddc,Skywrath Mage,Dire Jungle,Dire,0,3,1,7,98,0,0.0,False,4,EHOME,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385942777,139280377,Lv.YANG,Bristleback,Middle,Dire,2,4,0,38,293,0,0.0,False,4,EHOME,13:06,2015-04-09T14:42:55+00:00,2661,The Summit 3
1385353448,88553213,iG.ChuaN,Lina,Radiant Jungle,Radiant,2,6,2,73,270,0,0.0,False,5,Invictus Gaming,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,82327674,LGD.Faith,Shadow Demon,Radiant Jungle,Radiant,0,7,3,32,138,0,0.0,False,5,Invictus Gaming,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,88585077,iG.Ferrari_430,Queen of Pain,Middle,Radiant,5,4,3,243,534,0,0.0,False,5,Invictus Gaming,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,90892734,BurNIng,Juggernaut,Bottom (Safe),Radiant,0,8,2,254,400,0,0.0,False,5,Invictus Gaming,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,89246836,iG.Xi,Bristleback,Top (Off),Radiant,0,10,4,114,276,0,0.0,False,5,Invictus Gaming,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,113705693,TongFu.Zsmj,Necrophos,Top (Safe),Dire,12,1,14,220,484,0,3200.0,True,484909,Hyper Glory Team,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,113055496,Speed!,Sniper,Middle,Dire,9,3,12,213,574,0,0.0,True,484909,Hyper Glory Team,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,111533846,TongFu.Xtt,Earthshaker,Bottom (Off),Dire,5,2,17,68,360,0,0.0,True,484909,Hyper Glory Team,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
